"category"	"over_represented_pvalue"	"under_represented_pvalue"	"numDEInCat"	"numInCat"	"term"	"ontology"
"GO:0072553"	1	0.577899755040825	0	4	"terminal button organization"	"BP"
"GO:0072599"	1	0.0928790217533	0	19	"establishment of protein localization to endoplasmic reticulum"	"BP"
"GO:0072602"	1	0.575934992925974	0	4	"interleukin-4 secretion"	"BP"
"GO:0072610"	1	0.661318125083402	0	3	"interleukin-12 secretion"	"BP"
"GO:0072643"	1	0.224920018899628	0	11	"interferon-gamma secretion"	"BP"
"GO:0072697"	1	0.583190035345155	0	4	"protein localization to cell cortex"	"BP"
"GO:0072710"	1	0.50171215651231	0	5	"response to hydroxyurea"	"BP"
"GO:0072711"	1	0.50171215651231	0	5	"cellular response to hydroxyurea"	"BP"
"GO:0072757"	1	0.66113085214396	0	3	"cellular response to camptothecin"	"BP"
"GO:0075509"	1	0.690454647333847	0	3	"endocytosis involved in viral entry into host cell"	"BP"
"GO:0075733"	1	0.272216875242501	0	10	"intracellular transport of virus"	"BP"
"GO:0080009"	1	0.437969389647079	0	6	"mRNA methylation"	"BP"
"GO:0080011"	1	0.407531697325855	0	7	"baruol synthase activity"	"MF"
"GO:0080012"	1	4.43855902293262e-05	0	75	"trihydroxyferuloyl spermidine O-methyltransferase activity"	"MF"
"GO:0080111"	1	0.231639474661118	0	11	"DNA demethylation"	"BP"
"GO:0080182"	1	0.223939260542049	0	11	"histone H3-K4 trimethylation"	"BP"
"GO:0085020"	1	0.34656651038025	0	8	"protein K6-linked ubiquitination"	"BP"
"GO:0086011"	1	0.675256388068763	0	3	"membrane repolarization during action potential"	"BP"
"GO:0086012"	1	0.578347702541725	0	4	"membrane depolarization during cardiac muscle cell action potential"	"BP"
"GO:0086015"	1	0.66113085214396	0	3	"SA node cell action potential"	"BP"
"GO:0086016"	1	0.66113085214396	0	3	"AV node cell action potential"	"BP"
"GO:0086018"	1	0.66113085214396	0	3	"SA node cell to atrial cardiac muscle cell signalling"	"BP"
"GO:0086027"	1	0.66113085214396	0	3	"AV node cell to bundle of His cell signaling"	"BP"
"GO:0086036"	1	0.346273932992931	0	8	"regulation of cardiac muscle cell membrane potential"	"BP"
"GO:0086067"	1	0.66113085214396	0	3	"AV node cell to bundle of His cell communication"	"BP"
"GO:0086070"	1	0.66113085214396	0	3	"SA node cell to atrial cardiac muscle cell communication"	"BP"
"GO:0089711"	1	0.437049770773497	0	6	"L-glutamate transmembrane transport"	"BP"
"GO:0090005"	1	0.198862759952438	0	12	"negative regulation of establishment of protein localization to plasma membrane"	"BP"
"GO:0090042"	1	0.439086223938001	0	6	"tubulin deacetylation"	"BP"
"GO:0090043"	1	0.578227415264204	0	4	"regulation of tubulin deacetylation"	"BP"
"GO:0090069"	1	0.57764445637435	0	4	"regulation of ribosome biogenesis"	"BP"
"GO:0090071"	1	0.663093039825231	0	3	"negative regulation of ribosome biogenesis"	"BP"
"GO:0090073"	1	0.449850694887897	0	6	"positive regulation of protein homodimerization activity"	"BP"
"GO:0090085"	1	0.399951478263096	0	7	"regulation of protein deubiquitination"	"BP"
"GO:0090086"	1	0.605025363347579	0	4	"negative regulation of protein deubiquitination"	"BP"
"GO:0090116"	1	0.66113085214396	0	3	"C-5 methylation of cytosine"	"BP"
"GO:0090135"	1	0.666521427327693	0	3	"actin filament branching"	"BP"
"GO:0090160"	1	0.661139015173337	0	3	"Golgi to lysosome transport"	"BP"
"GO:0090161"	1	0.316727443724639	0	9	"Golgi ribbon formation"	"BP"
"GO:0090168"	1	0.582307535970954	0	4	"Golgi reassembly"	"BP"
"GO:0090206"	1	0.611278477083234	0	4	"negative regulation of cholesterol metabolic process"	"BP"
"GO:0090219"	1	0.503285091820492	0	5	"negative regulation of lipid kinase activity"	"BP"
"GO:0090220"	1	0.540358316372892	0	5	"chromosome localization to nuclear envelope involved in homologous chromosome segregation"	"BP"
"GO:0090230"	1	0.591742542859936	0	4	"regulation of centromere complex assembly"	"BP"
"GO:0090239"	1	0.334202306688848	0	8	"regulation of histone H4 acetylation"	"BP"
"GO:0090241"	1	0.505585392388815	0	5	"negative regulation of histone H4 acetylation"	"BP"
"GO:0090244"	1	0.575934992917593	0	4	"Wnt signaling pathway involved in somitogenesis"	"BP"
"GO:0090245"	1	0.575934992917593	0	4	"axis elongation involved in somitogenesis"	"BP"
"GO:0090261"	1	0.453634117120332	0	6	"positive regulation of inclusion body assembly"	"BP"
"GO:0090281"	1	0.406655613285004	0	7	"negative regulation of calcium ion import"	"BP"
"GO:0090283"	1	0.667122230227163	0	3	"regulation of protein glycosylation in Golgi"	"BP"
"GO:0090286"	1	0.575934992917593	0	4	"cytoskeletal anchoring at nuclear membrane"	"BP"
"GO:0090296"	1	0.670135810898516	0	3	"regulation of mitochondrial DNA replication"	"BP"
"GO:0090304"	1	0	266	3398	"nucleic acid metabolic process"	"BP"
"GO:0090306"	1	0.443047831630672	0	6	"spindle assembly involved in meiosis"	"BP"
"GO:0090315"	1	0.513905858174119	0	5	"negative regulation of protein targeting to membrane"	"BP"
"GO:0090324"	1	0.63253211069445	0	4	"negative regulation of oxidative phosphorylation"	"BP"
"GO:0090336"	1	0.509987122529804	0	5	"positive regulation of brown fat cell differentiation"	"BP"
"GO:0090365"	1	0.66442710434422	0	3	"regulation of mRNA modification"	"BP"
"GO:0090370"	1	0.509837255496448	0	5	"negative regulation of cholesterol efflux"	"BP"
"GO:0090383"	1	0.507608101247394	0	5	"phagosome acidification"	"BP"
"GO:0090435"	1	0.584520257482221	0	4	"protein localization to nuclear envelope"	"BP"
"GO:0090482"	1	0.502538906360519	0	5	"vitamin transmembrane transporter activity"	"MF"
"GO:0090503"	1	0.0542255232707887	0	22	"RNA phosphodiester bond hydrolysis, exonucleolytic"	"BP"
"GO:0090557"	1	0.331805923463848	0	8	"establishment of endothelial intestinal barrier"	"BP"
"GO:0090611"	1	0.51800087129036	0	5	"ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway"	"BP"
"GO:0097001"	1	0.575934992917593	0	4	"ceramide binding"	"MF"
"GO:0097009"	1	0.0497282616118932	0	22	"energy homeostasis"	"BP"
"GO:0097011"	1	0.381082345982175	0	7	"cellular response to granulocyte macrophage colony-stimulating factor stimulus"	"BP"
"GO:0097012"	1	0.331959698905623	0	8	"response to granulocyte macrophage colony-stimulating factor"	"BP"
"GO:0097016"	1	0.667757074502394	0	3	"L27 domain binding"	"MF"
"GO:0097027"	1	0.447216041512759	0	6	"ubiquitin-protein transferase activator activity"	"MF"
"GO:0097029"	1	0.676302745501512	0	3	"mature conventional dendritic cell differentiation"	"BP"
"GO:0097031"	1	0.143534194395699	0	16	"mitochondrial respiratory chain complex I biogenesis"	"BP"
"GO:0097033"	1	0.480466044872075	0	6	"mitochondrial respiratory chain complex III biogenesis"	"BP"
"GO:0097039"	1	0.506843846572563	0	5	"protein linear polyubiquitination"	"BP"
"GO:0097049"	1	0.29630306855778	0	9	"motor neuron apoptotic process"	"BP"
"GO:0097051"	1	0.664006896596826	0	3	"establishment of protein localization to endoplasmic reticulum membrane"	"BP"
"GO:0097062"	1	0.338037646865934	0	8	"dendritic spine maintenance"	"BP"
"GO:0097070"	1	0.69285086731792	0	3	"ductus arteriosus closure"	"BP"
"GO:0097108"	1	0.66113085214396	0	3	"hedgehog family protein binding"	"MF"
"GO:0097113"	1	0.671836046032812	0	3	"AMPA glutamate receptor clustering"	"BP"
"GO:0097150"	1	0.126846386290959	0	15	"neuronal stem cell population maintenance"	"BP"
"GO:0097152"	1	0.331806674070262	0	8	"mesenchymal cell apoptotic process"	"BP"
"GO:0097153"	1	0.384922587216328	0	7	"cysteine-type endopeptidase activity involved in apoptotic process"	"MF"
"GO:0097157"	1	0.437956170456945	0	6	"pre-mRNA intronic binding"	"MF"
"GO:0097199"	1	0.575979819071698	0	4	"cysteine-type endopeptidase activity involved in apoptotic signaling pathway"	"MF"
"GO:0097200"	1	0.668379745311898	0	3	"cysteine-type endopeptidase activity involved in execution phase of apoptosis"	"MF"
"GO:0097242"	1	0.447649271375695	0	6	"beta-amyloid clearance"	"BP"
"GO:0097343"	1	0.502051236329502	0	5	"ripoptosome assembly"	"BP"
"GO:0097352"	1	0.119613390925969	0	16	"autophagosome maturation"	"BP"
"GO:0097371"	1	0.348953558457525	0	8	"MDM2/MDM4 family protein binding"	"MF"
"GO:0097384"	1	0.665235115527907	0	3	"cellular lipid biosynthetic process"	"BP"
"GO:0097411"	1	0.45723303693731	0	6	"hypoxia-inducible factor-1alpha signaling pathway"	"BP"
"GO:0097421"	1	0.668218504521714	0	3	"liver regeneration"	"BP"
"GO:0097428"	1	0.706980484963239	0	3	"protein maturation by iron-sulfur cluster transfer"	"BP"
"GO:0097460"	1	0.60304782474714	0	4	"ferrous iron import into cell"	"BP"
"GO:0097466"	1	0.506185777566239	0	5	"glycoprotein ERAD pathway"	"BP"
"GO:0097490"	1	0.575934992917593	0	4	"sympathetic neuron projection extension"	"BP"
"GO:0097491"	1	0.575934992917593	0	4	"sympathetic neuron projection guidance"	"BP"
"GO:0097499"	1	0.384757741896803	0	7	"protein localization to nonmotile primary cilium"	"BP"
"GO:0097500"	1	0.662192239410153	0	3	"receptor localization to nonmotile primary cilium"	"BP"
"GO:0097501"	1	0.592866395518664	0	4	"stress response to metal ion"	"BP"
"GO:0097527"	1	0.442747921261242	0	6	"necroptotic signaling pathway"	"BP"
"GO:0097576"	1	0.104184976540324	0	17	"vacuole fusion"	"BP"
"GO:0097602"	1	0.309326641223635	0	9	"cullin family protein binding"	"MF"
"GO:0097688"	1	0.671836046032812	0	3	"glutamate receptor clustering"	"BP"
"GO:0098501"	1	0.665737904568702	0	3	"polynucleotide dephosphorylation"	"BP"
"GO:0098518"	1	0.579948670700906	0	4	"polynucleotide phosphatase activity"	"MF"
"GO:0098535"	1	0.66113085214396	0	3	"de novo centriole assembly"	"BP"
"GO:0098634"	1	0.661176407611486	0	3	"protein binding involved in cell-matrix adhesion"	"MF"
"GO:0098639"	1	0.661176407611486	0	3	"collagen binding involved in cell-matrix adhesion"	"MF"
"GO:0098722"	1	0.503895033843397	0	5	"asymmetric stem cell division"	"BP"
"GO:0098728"	1	0.66113085214396	0	3	"germline stem cell asymmetric division"	"BP"
"GO:0098748"	1	0.575934992917593	0	4	"endocytic adaptor activity"	"MF"
"GO:0098762"	1	0.422095506756171	0	7	"meiotic cell cycle phase"	"BP"
"GO:0098763"	1	0.580583590538329	0	4	"mitotic cell cycle phase"	"BP"
"GO:0098764"	1	0.422095506756171	0	7	"meiosis I cell cycle phase"	"BP"
"GO:0098787"	1	0.590975079652964	0	4	"mRNA cleavage involved in mRNA processing"	"BP"
"GO:0098789"	1	0.672419819205406	0	3	"pre-mRNA cleavage required for polyadenylation"	"BP"
"GO:0098810"	1	0.402020056847218	0	7	"neurotransmitter reuptake"	"BP"
"GO:0098814"	1	0.589914325846554	0	4	"spontaneous synaptic transmission"	"BP"
"GO:0098902"	1	0.66113085214396	0	3	"regulation of membrane depolarization during action potential"	"BP"
"GO:0098904"	1	0.66113085214396	0	3	"regulation of AV node cell action potential"	"BP"
"GO:1900015"	1	0.340293715006622	0	8	"regulation of cytokine production involved in inflammatory response"	"BP"
"GO:1900017"	1	0.575993918343538	0	4	"positive regulation of cytokine production involved in inflammatory response"	"BP"
"GO:1900029"	1	0.520755389621843	0	5	"positive regulation of ruffle assembly"	"BP"
"GO:1900037"	1	0.207267887157875	0	12	"regulation of cellular response to hypoxia"	"BP"
"GO:1900038"	1	0.342389724199428	0	8	"negative regulation of cellular response to hypoxia"	"BP"
"GO:1900041"	1	0.662111103070338	0	3	"negative regulation of interleukin-2 secretion"	"BP"
"GO:1900044"	1	0.437049770786217	0	6	"regulation of protein K63-linked ubiquitination"	"BP"
"GO:1900045"	1	0.66113085214396	0	3	"negative regulation of protein K63-linked ubiquitination"	"BP"
"GO:1900084"	1	0.676044956265762	0	3	"regulation of peptidyl-tyrosine autophosphorylation"	"BP"
"GO:1900094"	1	0.516160306581126	0	5	"regulation of transcription from RNA polymerase II promoter involved in determination of left/right symmetry"	"BP"
"GO:1900102"	1	0.33333458724033	0	8	"negative regulation of endoplasmic reticulum unfolded protein response"	"BP"
"GO:1900122"	1	0.525332706331582	0	5	"positive regulation of receptor binding"	"BP"
"GO:1900125"	1	0.381675352532591	0	7	"regulation of hyaluronan biosynthetic process"	"BP"
"GO:1900126"	1	0.66279454038225	0	3	"negative regulation of hyaluronan biosynthetic process"	"BP"
"GO:1900127"	1	0.575934992917593	0	4	"positive regulation of hyaluronan biosynthetic process"	"BP"
"GO:1900133"	1	0.579721150654154	0	4	"regulation of renin secretion into blood stream"	"BP"
"GO:1900164"	1	0.516160306581126	0	5	"nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry"	"BP"
"GO:1900169"	1	0.66113085214396	0	3	"regulation of glucocorticoid mediated signaling pathway"	"BP"
"GO:1900200"	1	0.66113085214396	0	3	"mesenchymal cell apoptotic process involved in metanephros development"	"BP"
"GO:1900211"	1	0.66113085214396	0	3	"regulation of mesenchymal cell apoptotic process involved in metanephros development"	"BP"
"GO:1900212"	1	0.66113085214396	0	3	"negative regulation of mesenchymal cell apoptotic process involved in metanephros development"	"BP"
"GO:1900221"	1	0.513878933140882	0	5	"regulation of beta-amyloid clearance"	"BP"
"GO:1900225"	1	0.580722593330304	0	4	"regulation of NLRP3 inflammasome complex assembly"	"BP"
"GO:1900363"	1	0.291605222588056	0	9	"regulation of mRNA polyadenylation"	"BP"
"GO:1900364"	1	0.334759857676387	0	8	"negative regulation of mRNA polyadenylation"	"BP"
"GO:1900424"	1	0.457323140251312	0	6	"regulation of defense response to bacterium"	"BP"
"GO:1900426"	1	0.524628632326943	0	5	"positive regulation of defense response to bacterium"	"BP"
"GO:1900454"	1	0.661130980821104	0	3	"positive regulation of long term synaptic depression"	"BP"
"GO:1900739"	1	0.663835451667579	0	3	"regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway"	"BP"
"GO:1900740"	1	0.663835451667579	0	3	"positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway"	"BP"
"GO:1901003"	1	0.674893477034789	0	3	"negative regulation of fermentation"	"BP"
"GO:1901018"	1	0.257877276780843	0	10	"positive regulation of potassium ion transmembrane transporter activity"	"BP"
"GO:1901026"	1	0.502051236329502	0	5	"ripoptosome assembly involved in necroptotic process"	"BP"
"GO:1901030"	1	0.365750041796709	0	8	"positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway"	"BP"
"GO:1901096"	1	0.575934992917593	0	4	"regulation of autophagosome maturation"	"BP"
"GO:1901097"	1	0.66113085214396	0	3	"negative regulation of autophagosome maturation"	"BP"
"GO:1901142"	1	0.384893120934675	0	7	"insulin metabolic process"	"BP"
"GO:1901145"	1	0.661261966715725	0	3	"mesenchymal cell apoptotic process involved in nephron morphogenesis"	"BP"
"GO:1901165"	1	0.672232912589721	0	3	"positive regulation of trophoblast cell migration"	"BP"
"GO:1901166"	1	0.575934992917593	0	4	"neural crest cell migration involved in autonomic nervous system development"	"BP"
"GO:1901185"	1	0.0844546662840683	0	18	"negative regulation of ERBB signaling pathway"	"BP"
"GO:1901187"	1	0.66113085214396	0	3	"regulation of ephrin receptor signaling pathway"	"BP"
"GO:1901301"	1	0.683618766851532	0	3	"regulation of cargo loading into COPII-coated vesicle"	"BP"
"GO:1901407"	1	0.306467091484046	0	9	"regulation of phosphorylation of RNA polymerase II C-terminal domain"	"BP"
"GO:1901409"	1	0.3518197963371	0	8	"positive regulation of phosphorylation of RNA polymerase II C-terminal domain"	"BP"
"GO:1901419"	1	0.3807496152952	0	7	"regulation of response to alcohol"	"BP"
"GO:1901420"	1	0.661187374135573	0	3	"negative regulation of response to alcohol"	"BP"
"GO:1901474"	1	0.502538906360519	0	5	"azole transmembrane transporter activity"	"MF"
"GO:1901503"	1	0.665235115527907	0	3	"ether biosynthetic process"	"BP"
"GO:1901534"	1	0.261927076144862	0	10	"positive regulation of hematopoietic progenitor cell differentiation"	"BP"
"GO:1901538"	1	0.577042704914148	0	4	"changes to DNA methylation involved in embryo development"	"BP"
"GO:1901563"	1	0.575934992917593	0	4	"response to camptothecin"	"BP"
"GO:1901611"	1	0.694744523288258	0	3	"phosphatidylglycerol binding"	"MF"
"GO:1901612"	1	0.694744523288258	0	3	"cardiolipin binding"	"MF"
"GO:1901620"	1	0.437050714884257	0	6	"regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning"	"BP"
"GO:1901621"	1	0.501713240240433	0	5	"negative regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning"	"BP"
"GO:1901626"	1	0.681633395234429	0	3	"regulation of postsynaptic membrane organization"	"BP"
"GO:1901674"	1	0.66113085214396	0	3	"regulation of histone H3-K27 acetylation"	"BP"
"GO:1901678"	1	0.298744928254362	0	9	"iron coordination entity transport"	"BP"
"GO:1901682"	1	0.113472831685045	0	16	"sulfur compound transmembrane transporter activity"	"MF"
"GO:1901836"	1	0.505544966943587	0	5	"regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter"	"BP"
"GO:1901837"	1	0.666180760511346	0	3	"negative regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter"	"BP"
"GO:1901841"	1	0.66355737328381	0	3	"regulation of high voltage-gated calcium channel activity"	"BP"
"GO:1901856"	1	0.689326755151351	0	3	"negative regulation of cellular respiration"	"BP"
"GO:1901857"	1	0.46219015520425	0	6	"positive regulation of cellular respiration"	"BP"
"GO:1901858"	1	0.44300399878867	0	6	"regulation of mitochondrial DNA metabolic process"	"BP"
"GO:1901859"	1	0.66113085214396	0	3	"negative regulation of mitochondrial DNA metabolic process"	"BP"
"GO:1901873"	1	0.66252001838143	0	3	"regulation of post-translational protein modification"	"BP"
"GO:1901874"	1	0.66252001838143	0	3	"negative regulation of post-translational protein modification"	"BP"
"GO:1901977"	1	0.57626699529674	0	4	"negative regulation of cell cycle checkpoint"	"BP"
"GO:1902019"	1	0.507700830936508	0	5	"regulation of cilium-dependent cell motility"	"BP"
"GO:1902033"	1	0.39052325648746	0	7	"regulation of hematopoietic stem cell proliferation"	"BP"
"GO:1902035"	1	0.514632908876776	0	5	"positive regulation of hematopoietic stem cell proliferation"	"BP"
"GO:1902036"	1	0.575934992917593	0	4	"regulation of hematopoietic stem cell differentiation"	"BP"
"GO:1902047"	1	0.52421642016873	0	5	"polyamine transmembrane transport"	"BP"
"GO:1902065"	1	0.575934992917593	0	4	"response to L-glutamate"	"BP"
"GO:1902071"	1	0.69157137291073	0	3	"regulation of hypoxia-inducible factor-1alpha signaling pathway"	"BP"
"GO:1902074"	1	0.665826325204866	0	3	"response to salt"	"BP"
"GO:1902177"	1	0.470309301581924	0	6	"positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway"	"BP"
"GO:1902187"	1	0.129219572385691	0	15	"negative regulation of viral release from host cell"	"BP"
"GO:1902255"	1	0.588786545374491	0	4	"positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator"	"BP"
"GO:1902259"	1	0.345624777759575	0	8	"regulation of delayed rectifier potassium channel activity"	"BP"
"GO:1902260"	1	0.520386616974294	0	5	"negative regulation of delayed rectifier potassium channel activity"	"BP"
"GO:1902267"	1	0.52421642016873	0	5	"regulation of polyamine transmembrane transport"	"BP"
"GO:1902268"	1	0.690567884929364	0	3	"negative regulation of polyamine transmembrane transport"	"BP"
"GO:1902306"	1	0.297988193872556	0	9	"negative regulation of sodium ion transmembrane transport"	"BP"
"GO:1902308"	1	0.662080333671784	0	3	"regulation of peptidyl-serine dephosphorylation"	"BP"
"GO:1902358"	1	0.385679289323801	0	7	"sulfate transmembrane transport"	"BP"
"GO:1902369"	1	0.404417965991043	0	7	"negative regulation of RNA catabolic process"	"BP"
"GO:1902373"	1	0.50171215651231	0	5	"negative regulation of mRNA catabolic process"	"BP"
"GO:1902410"	1	0.583225923548872	0	4	"mitotic cytokinetic process"	"BP"
"GO:1902415"	1	0.582847786480004	0	4	"regulation of mRNA binding"	"BP"
"GO:1902455"	1	0.596845847284653	0	4	"negative regulation of stem cell population maintenance"	"BP"
"GO:1902498"	1	0.66113085214396	0	3	"regulation of protein autoubiquitination"	"BP"
"GO:1902513"	1	0.661139015173337	0	3	"regulation of organelle transport along microtubule"	"BP"
"GO:1902534"	1	0.66113085214396	0	3	"single-organism membrane invagination"	"BP"
"GO:1902564"	1	0.66113085214396	0	3	"negative regulation of neutrophil activation"	"BP"
"GO:1902579"	1	0.16376107567664	0	14	"multi-organism localization"	"BP"
"GO:1902583"	1	0.272216875242501	0	10	"multi-organism intracellular transport"	"BP"
"GO:1902600"	1	0.00413366671642937	0	46	"hydrogen ion transmembrane transport"	"BP"
"GO:1902668"	1	0.331641433408384	0	8	"negative regulation of axon guidance"	"BP"
"GO:1902669"	1	0.437560282651889	0	6	"positive regulation of axon guidance"	"BP"
"GO:1902713"	1	0.39056764278744	0	7	"regulation of interferon-gamma secretion"	"BP"
"GO:1902715"	1	0.445675455136625	0	6	"positive regulation of interferon-gamma secretion"	"BP"
"GO:1902730"	1	0.66113085214396	0	3	"positive regulation of proteoglycan biosynthetic process"	"BP"
"GO:1902744"	1	0.661534131569485	0	3	"negative regulation of lamellipodium organization"	"BP"
"GO:1902774"	1	0.577107091268082	0	4	"late endosome to lysosome transport"	"BP"
"GO:1902775"	1	0.66113085214396	0	3	"mitochondrial large ribosomal subunit assembly"	"BP"
"GO:1902803"	1	0.0527022610984266	0	22	"regulation of synaptic vesicle transport"	"BP"
"GO:1902804"	1	0.66564591030338	0	3	"negative regulation of synaptic vesicle transport"	"BP"
"GO:1902805"	1	0.581086580599682	0	4	"positive regulation of synaptic vesicle transport"	"BP"
"GO:1902855"	1	0.66113085214396	0	3	"regulation of nonmotile primary cilium assembly"	"BP"
"GO:1902902"	1	0.513360303126955	0	5	"negative regulation of autophagosome assembly"	"BP"
"GO:1902914"	1	0.222744553206567	0	11	"regulation of protein polyubiquitination"	"BP"
"GO:1902915"	1	0.66113085214396	0	3	"negative regulation of protein polyubiquitination"	"BP"
"GO:1902916"	1	0.386872883323891	0	7	"positive regulation of protein polyubiquitination"	"BP"
"GO:1902956"	1	0.709437266883339	0	3	"regulation of mitochondrial electron transport, NADH to ubiquinone"	"BP"
"GO:1902969"	1	0.587620203913701	0	4	"mitotic DNA replication"	"BP"
"GO:1903012"	1	0.667503142666131	0	3	"positive regulation of bone development"	"BP"
"GO:1903019"	1	0.206578641986484	0	12	"negative regulation of glycoprotein metabolic process"	"BP"
"GO:1903025"	1	0.528813915988263	0	5	"regulation of RNA polymerase II regulatory region sequence-specific DNA binding"	"BP"
"GO:1903026"	1	0.696838573570542	0	3	"negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding"	"BP"
"GO:1903054"	1	0.612140748878145	0	4	"negative regulation of extracellular matrix organization"	"BP"
"GO:1903059"	1	0.66113085214396	0	3	"regulation of protein lipidation"	"BP"
"GO:1903061"	1	0.66113085214396	0	3	"positive regulation of protein lipidation"	"BP"
"GO:1903069"	1	0.385536114906714	0	7	"regulation of ER-associated ubiquitin-dependent protein catabolic process"	"BP"
"GO:1903071"	1	0.508059931602841	0	5	"positive regulation of ER-associated ubiquitin-dependent protein catabolic process"	"BP"
"GO:1903077"	1	0.0868742198299863	0	18	"negative regulation of protein localization to plasma membrane"	"BP"
"GO:1903147"	1	0.661956535291876	0	3	"negative regulation of mitophagy"	"BP"
"GO:1903209"	1	0.317447233154099	0	9	"positive regulation of oxidative stress-induced cell death"	"BP"
"GO:1903215"	1	0.577235864580096	0	4	"negative regulation of protein targeting to mitochondrion"	"BP"
"GO:1903223"	1	0.57655687215716	0	4	"positive regulation of oxidative stress-induced neuron death"	"BP"
"GO:1903232"	1	0.690189129616091	0	3	"melanosome assembly"	"BP"
"GO:1903265"	1	0.576560058640181	0	4	"positive regulation of tumor necrosis factor-mediated signaling pathway"	"BP"
"GO:1903273"	1	0.524147411315364	0	5	"regulation of sodium ion export"	"BP"
"GO:1903275"	1	0.601687286935053	0	4	"positive regulation of sodium ion export"	"BP"
"GO:1903276"	1	0.524147411315364	0	5	"regulation of sodium ion export from cell"	"BP"
"GO:1903278"	1	0.601687286935053	0	4	"positive regulation of sodium ion export from cell"	"BP"
"GO:1903279"	1	0.66113085214396	0	3	"regulation of calcium:sodium antiporter activity"	"BP"
"GO:1903286"	1	0.6615505016608	0	3	"regulation of potassium ion import"	"BP"
"GO:1903288"	1	0.6615505016608	0	3	"positive regulation of potassium ion import"	"BP"
"GO:1903297"	1	0.575935070039166	0	4	"regulation of hypoxia-induced intrinsic apoptotic signaling pathway"	"BP"
"GO:1903298"	1	0.575935070039166	0	4	"negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway"	"BP"
"GO:1903312"	1	0.00535691799566455	0	39	"negative regulation of mRNA metabolic process"	"BP"
"GO:1903332"	1	0.397182634082969	0	7	"regulation of protein folding"	"BP"
"GO:1903333"	1	0.600534245052085	0	4	"negative regulation of protein folding"	"BP"
"GO:1903334"	1	0.661464974739666	0	3	"positive regulation of protein folding"	"BP"
"GO:1903361"	1	0.681376967132603	0	3	"protein localization to basolateral plasma membrane"	"BP"
"GO:1903375"	1	0.66113085214396	0	3	"facioacoustic ganglion development"	"BP"
"GO:1903376"	1	0.392250966679351	0	7	"regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway"	"BP"
"GO:1903377"	1	0.516909342557112	0	5	"negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway"	"BP"
"GO:1903378"	1	0.661844668981305	0	3	"positive regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway"	"BP"
"GO:1903421"	1	0.587596424561499	0	4	"regulation of synaptic vesicle recycling"	"BP"
"GO:1903423"	1	0.667044040528308	0	3	"positive regulation of synaptic vesicle recycling"	"BP"
"GO:1903441"	1	0.441590928142271	0	6	"protein localization to ciliary membrane"	"BP"
"GO:1903546"	1	0.576946746417577	0	4	"protein localization to photoreceptor outer segment"	"BP"
"GO:1903551"	1	0.444194261815157	0	6	"regulation of extracellular exosome assembly"	"BP"
"GO:1903553"	1	0.582749154737718	0	4	"positive regulation of extracellular exosome assembly"	"BP"
"GO:1903596"	1	0.589550913699862	0	4	"regulation of gap junction assembly"	"BP"
"GO:1903598"	1	0.676759715438834	0	3	"positive regulation of gap junction assembly"	"BP"
"GO:1903599"	1	0.576162236376325	0	4	"positive regulation of mitophagy"	"BP"
"GO:1903690"	1	0.66113085214396	0	3	"negative regulation of wound healing, spreading of epidermal cells"	"BP"
"GO:1903715"	1	0.661910431572321	0	3	"regulation of aerobic respiration"	"BP"
"GO:1903772"	1	0.527314355350697	0	5	"regulation of viral budding via host ESCRT complex"	"BP"
"GO:1903774"	1	0.664102311407918	0	3	"positive regulation of viral budding via host ESCRT complex"	"BP"
"GO:1903817"	1	0.520386616974294	0	5	"negative regulation of voltage-gated potassium channel activity"	"BP"
"GO:1903862"	1	0.535574953597344	0	5	"positive regulation of oxidative phosphorylation"	"BP"
"GO:1903894"	1	0.668318855163452	0	3	"regulation of IRE1-mediated unfolded protein response"	"BP"
"GO:1903897"	1	0.579435039231916	0	4	"regulation of PERK-mediated unfolded protein response"	"BP"
"GO:1903898"	1	0.662957705301817	0	3	"negative regulation of PERK-mediated unfolded protein response"	"BP"
"GO:1903912"	1	0.503133671663194	0	5	"negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation"	"BP"
"GO:1904016"	1	0.66113085214396	0	3	"response to Thyroglobulin triiodothyronine"	"BP"
"GO:1904017"	1	0.66113085214396	0	3	"cellular response to Thyroglobulin triiodothyronine"	"BP"
"GO:1904152"	1	0.208734265927664	0	12	"regulation of retrograde protein transport, ER to cytosol"	"BP"
