"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0034352",1.00000000000502,0.815617875884147,0,1,"positive regulation of glial cell apoptotic process","BP"
"GO:1990829",1.00000000000502,0.815617875884147,0,1,"C-rich single-stranded DNA binding","MF"
"GO:0002626",1.00000000000508,0.803814577291542,0,1,"negative regulation of T cell antigen processing and presentation","BP"
"GO:1904282",1.00000000000508,0.803814577291542,0,1,"regulation of antigen processing and presentation of endogenous peptide antigen via MHC class I","BP"
"GO:1904283",1.00000000000508,0.803814577291542,0,1,"negative regulation of antigen processing and presentation of endogenous peptide antigen via MHC class I","BP"
"GO:2001186",1.00000000000508,0.803814577291542,0,1,"negative regulation of CD8-positive, alpha-beta T cell activation","BP"
"GO:0001983",1.0000000000051,0.81592863250205,0,1,"baroreceptor response to increased systemic arterial blood pressure","BP"
"GO:0001986",1.0000000000051,0.81592863250205,0,1,"negative regulation of the force of heart contraction involved in baroreceptor response to increased systemic arterial blood pressure","BP"
"GO:1904457",1.0000000000051,0.774723173046788,0,1,"positive regulation of neuronal action potential","BP"
"GO:0007147",1.00000000000514,0.813179883306031,0,1,"female meiosis II","BP"
"GO:0051441",1.00000000000514,0.813179883306031,0,1,"positive regulation of ubiquitin-protein ligase activity involved in meiotic cell cycle","BP"
"GO:0051487",1.00000000000514,0.813179883306031,0,1,"activation of anaphase-promoting complex activity involved in meiotic cell cycle","BP"
"GO:0003837",1.00000000000525,0.783726003262427,0,1,"beta-ureidopropionase activity","MF"
"GO:0098903",1.0000000000053,0.812013526833311,0,1,"regulation of membrane repolarization during action potential","BP"
"GO:1903760",1.0000000000053,0.812013526833311,0,1,"regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization","BP"
"GO:1903762",1.0000000000053,0.812013526833311,0,1,"positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization","BP"
"GO:1903947",1.0000000000053,0.812013526833311,0,1,"positive regulation of ventricular cardiac muscle cell action potential","BP"
"GO:0072572",1.00000000000533,0.814962043887067,0,1,"poly-ADP-D-ribose binding","MF"
"GO:0005183",1.00000000000538,0.634798726151822,0,1,"gonadotropin hormone-releasing hormone activity","MF"
"GO:0007527",1.00000000000556,0.815923641481874,0,1,"adult somatic muscle development","BP"
"GO:0016404",1.00000000000562,0.803714248552521,0,1,"15-hydroxyprostaglandin dehydrogenase (NAD+) activity","MF"
"GO:0070093",1.00000000000563,0.796720324478913,0,1,"negative regulation of glucagon secretion","BP"
"GO:0006043",1.00000000000563,0.815660219634727,0,1,"glucosamine catabolic process","BP"
"GO:0014016",1.00000000000569,0.789212527774492,0,1,"neuroblast differentiation","BP"
"GO:0097402",1.00000000000569,0.789212527774492,0,1,"neuroblast migration","BP"
"GO:0001100",1.00000000000574,0.720167534824385,0,1,"negative regulation of exit from mitosis","BP"
"GO:0051410",1.00000000000574,0.720167534824385,0,1,"detoxification of nitrogen compound","BP"
"GO:0070458",1.00000000000574,0.720167534824385,0,1,"cellular detoxification of nitrogen compound","BP"
"GO:0036313",1.00000000000579,0.796174401837738,0,1,"phosphatidylinositol 3-kinase catalytic subunit binding","MF"
"GO:0071573",1.00000000000579,0.796174401837738,0,1,"telosome assembly","BP"
"GO:1904790",1.00000000000579,0.796174401837738,0,1,"regulation of telosome assembly","BP"
"GO:1904792",1.00000000000579,0.796174401837738,0,1,"positive regulation of telosome assembly","BP"
"GO:1904850",1.00000000000579,0.796174401837738,0,1,"negative regulation of establishment of protein localization to telomere","BP"
"GO:1904910",1.00000000000579,0.796174401837738,0,1,"regulation of establishment of RNA localization to telomere","BP"
"GO:1904911",1.00000000000579,0.796174401837738,0,1,"negative regulation of establishment of RNA localization to telomere","BP"
"GO:0032599",1.0000000000058,0.807788502941254,0,1,"protein transport out of membrane raft","BP"
"GO:0032600",1.0000000000058,0.807788502941254,0,1,"chemokine receptor transport out of membrane raft","BP"
"GO:0032913",1.0000000000058,0.807788502941254,0,1,"negative regulation of transforming growth factor beta3 production","BP"
"GO:0033606",1.0000000000058,0.807788502941254,0,1,"chemokine receptor transport within lipid bilayer","BP"
"GO:0034102",1.0000000000058,0.807788502941254,0,1,"erythrocyte clearance","BP"
"GO:0034106",1.0000000000058,0.807788502941254,0,1,"regulation of erythrocyte clearance","BP"
"GO:0034107",1.0000000000058,0.807788502941254,0,1,"negative regulation of erythrocyte clearance","BP"
"GO:0034119",1.0000000000058,0.807788502941254,0,1,"negative regulation of erythrocyte aggregation","BP"
"GO:0042103",1.0000000000058,0.807788502941254,0,1,"positive regulation of T cell homeostatic proliferation","BP"
"GO:0046014",1.0000000000058,0.807788502941254,0,1,"negative regulation of T cell homeostatic proliferation","BP"
"GO:0047444",1.00000000000584,0.815685604454291,0,1,"N-acylneuraminate-9-phosphate synthase activity","MF"
"GO:0003912",1.00000000000594,0.814680394296431,0,1,"DNA nucleotidylexotransferase activity","MF"
"GO:0006616",1.00000000000597,0.761432488390242,0,1,"SRP-dependent cotranslational protein targeting to membrane, translocation","BP"
"GO:0035543",1.00000000000599,0.765375489830039,0,1,"positive regulation of SNARE complex assembly","BP"
"GO:0034701",1.00000000000605,0.814493921916359,0,1,"tripeptidase activity","MF"
"GO:0004055",1.00000000000606,0.79728951223994,0,1,"argininosuccinate synthase activity","MF"
"GO:0010085",1.00000000000609,0.740611992474788,0,1,"polarity specification of proximal/distal axis","BP"
"GO:0048321",1.00000000000609,0.740611992474788,0,1,"axial mesodermal cell differentiation","BP"
"GO:0048322",1.00000000000609,0.740611992474788,0,1,"axial mesodermal cell fate commitment","BP"
"GO:0048327",1.00000000000609,0.740611992474788,0,1,"axial mesodermal cell fate specification","BP"
"GO:0060802",1.00000000000609,0.740611992474788,0,1,"epiblast cell-extraembryonic ectoderm cell signaling involved in anterior/posterior axis specification","BP"
"GO:0090010",1.00000000000609,0.740611992474788,0,1,"transforming growth factor beta receptor signaling pathway involved in primitive streak formation","BP"
"GO:0038118",1.00000000000617,0.747453237927463,0,1,"C-C chemokine receptor CCR7 signaling pathway","BP"
"GO:0070101",1.00000000000617,0.747453237927463,0,1,"positive regulation of chemokine-mediated signaling pathway","BP"
"GO:0070392",1.00000000000617,0.747453237927463,0,1,"detection of lipoteichoic acid","BP"
"GO:1903080",1.00000000000617,0.747453237927463,0,1,"regulation of C-C chemokine receptor CCR7 signaling pathway","BP"
"GO:1903082",1.00000000000617,0.747453237927463,0,1,"positive regulation of C-C chemokine receptor CCR7 signaling pathway","BP"
"GO:2000350",1.00000000000617,0.747453237927463,0,1,"positive regulation of CD40 signaling pathway","BP"
"GO:1903259",1.00000000000627,0.676148123621372,0,1,"exon-exon junction complex disassembly","BP"
"GO:0097677",1.00000000000628,0.807476543775004,0,1,"STAT family protein binding","MF"
"GO:0004062",1.00000000000637,0.768861827589219,0,1,"aryl sulfotransferase activity","MF"
"GO:0017067",1.00000000000637,0.768861827589219,0,1,"tyrosine-ester sulfotransferase activity","MF"
"GO:0018960",1.00000000000637,0.768861827589219,0,1,"4-nitrophenol metabolic process","BP"
"GO:0033633",1.00000000000643,0.800562835554647,0,1,"negative regulation of cell-cell adhesion mediated by integrin","BP"
"GO:0060356",1.0000000000065,0.815929418431981,0,1,"leucine import","BP"
"GO:0006185",1.0000000000065,0.724529456868827,0,1,"dGDP biosynthetic process","BP"
"GO:0009170",1.0000000000065,0.724529456868827,0,1,"purine deoxyribonucleoside monophosphate metabolic process","BP"
"GO:0009183",1.0000000000065,0.724529456868827,0,1,"purine deoxyribonucleoside diphosphate biosynthetic process","BP"
"GO:0046054",1.0000000000065,0.724529456868827,0,1,"dGMP metabolic process","BP"
"GO:0046711",1.0000000000065,0.724529456868827,0,1,"GDP biosynthetic process","BP"
"GO:0047915",1.00000000000658,0.793067169805658,0,1,"ganglioside galactosyltransferase activity","MF"
"GO:0045131",1.00000000000659,0.803988848188633,0,1,"pre-mRNA branch point binding","MF"
"GO:0051308",1.00000000000663,0.810617119782013,0,1,"male meiosis chromosome separation","BP"
"GO:0070773",1.00000000000667,0.75688617297202,0,1,"protein-N-terminal glutamine amidohydrolase activity","MF"
"GO:0050571",1.00000000000671,0.798774315027252,0,1,"1,5-anhydro-D-fructose reductase activity","MF"
"GO:0035281",1.00000000000674,0.773410137118687,0,1,"pre-miRNA export from nucleus","BP"
"GO:0045127",1.00000000000674,0.773410137118687,0,1,"N-acetylglucosamine kinase activity","MF"
"GO:0046380",1.00000000000674,0.773410137118687,0,1,"N-acetylneuraminate biosynthetic process","BP"
"GO:0050124",1.00000000000674,0.773410137118687,0,1,"N-acylneuraminate-9-phosphatase activity","MF"
"GO:0090631",1.00000000000674,0.773410137118687,0,1,"pre-miRNA transporter activity","MF"
"GO:1900370",1.00000000000674,0.773410137118687,0,1,"positive regulation of RNA interference","BP"
"GO:1990175",1.00000000000675,0.815931584178537,0,1,"EH domain binding","MF"
"GO:0019516",1.0000000000068,0.770944999434412,0,1,"lactate oxidation","BP"
"GO:0004502",1.0000000000068,0.812257516191854,0,1,"kynurenine 3-monooxygenase activity","MF"
"GO:0000210",1.00000000000686,0.806870577799201,0,1,"NAD+ diphosphatase activity","MF"
"GO:0019677",1.00000000000686,0.806870577799201,0,1,"NAD catabolic process","BP"
"GO:1901255",1.0000000000069,0.802143325788305,0,1,"nucleotide-excision repair involved in interstrand cross-link repair","BP"
"GO:0008442",1.00000000000692,0.811177276634438,0,1,"3-hydroxyisobutyrate dehydrogenase activity","MF"
"GO:0051424",1.00000000000692,0.713320922430986,0,1,"corticotropin-releasing hormone binding","MF"
"GO:0051867",1.00000000000692,0.713320922430986,0,1,"general adaptation syndrome, behavioral process","BP"
"GO:2000852",1.00000000000692,0.713320922430986,0,1,"regulation of corticosterone secretion","BP"
"GO:0060254",1.00000000000692,0.803022740471514,0,1,"regulation of N-terminal protein palmitoylation","BP"
"GO:0060262",1.00000000000692,0.803022740471514,0,1,"negative regulation of N-terminal protein palmitoylation","BP"
"GO:1903060",1.00000000000692,0.803022740471514,0,1,"negative regulation of protein lipidation","BP"
"GO:0071630",1.00000000000695,0.81530892113937,0,1,"nucleus-associated proteasomal ubiquitin-dependent protein catabolic process","BP"
"GO:0072671",1.00000000000695,0.81530892113937,0,1,"mitochondria-associated ubiquitin-dependent protein catabolic process","BP"
"GO:2001183",1.00000000000701,0.814803988449256,0,1,"negative regulation of interleukin-12 secretion","BP"
"GO:0071707",1.00000000000707,0.741140690567325,0,1,"immunoglobulin heavy chain V-D-J recombination","BP"
"GO:0070165",1.00000000000724,0.811150244679248,0,1,"positive regulation of adiponectin secretion","BP"
"GO:0070553",1.00000000000724,0.811150244679248,0,1,"nicotinic acid receptor activity","MF"
"GO:0014852",1.00000000000726,0.807197199732145,0,1,"regulation of skeletal muscle contraction by neural stimulation via neuromuscular junction","BP"
"GO:0014853",1.00000000000726,0.807197199732145,0,1,"regulation of excitatory postsynaptic membrane potential involved in skeletal muscle contraction","BP"
"GO:0042008",1.00000000000726,0.807197199732145,0,1,"interleukin-18 receptor activity","MF"
"GO:0008747",1.00000000000727,0.7808962925078,0,1,"N-acetylneuraminate lyase activity","MF"
"GO:0031551",1.0000000000074,0.814652386510338,0,1,"regulation of brain-derived neurotrophic factor-activated receptor activity","BP"
"GO:0031552",1.0000000000074,0.814652386510338,0,1,"negative regulation of brain-derived neurotrophic factor-activated receptor activity","BP"
"GO:0000225",1.00000000000741,0.800327828758811,0,1,"N-acetylglucosaminylphosphatidylinositol deacetylase activity","MF"
"GO:0052550",1.00000000000741,0.800327828758811,0,1,"response to defense-related reactive oxygen species production by other organism involved in symbiotic interaction","BP"
"GO:0052567",1.00000000000741,0.800327828758811,0,1,"response to defense-related host reactive oxygen species production","BP"
"GO:0051585",1.00000000000749,0.767188194970899,0,1,"negative regulation of dopamine uptake involved in synaptic transmission","BP"
"GO:0051620",1.00000000000749,0.767188194970899,0,1,"norepinephrine uptake","BP"
"GO:0051621",1.00000000000749,0.767188194970899,0,1,"regulation of norepinephrine uptake","BP"
"GO:0051622",1.00000000000749,0.767188194970899,0,1,"negative regulation of norepinephrine uptake","BP"
"GO:0051945",1.00000000000749,0.767188194970899,0,1,"negative regulation of catecholamine uptake involved in synaptic transmission","BP"
"GO:0070494",1.00000000000749,0.767188194970899,0,1,"regulation of thrombin receptor signaling pathway","BP"
"GO:0070495",1.00000000000749,0.767188194970899,0,1,"negative regulation of thrombin receptor signaling pathway","BP"
"GO:1903282",1.00000000000749,0.767188194970899,0,1,"regulation of glutathione peroxidase activity","BP"
"GO:1903284",1.00000000000749,0.767188194970899,0,1,"positive regulation of glutathione peroxidase activity","BP"
"GO:1903285",1.00000000000749,0.767188194970899,0,1,"positive regulation of hydrogen peroxide catabolic process","BP"
"GO:2000470",1.00000000000749,0.767188194970899,0,1,"positive regulation of peroxidase activity","BP"
"GO:0002017",1.00000000000763,0.808352767392356,0,1,"regulation of blood volume by renal aldosterone","BP"
"GO:0004647",1.00000000000766,0.78773371369295,0,1,"phosphoserine phosphatase activity","MF"
"GO:0018003",1.00000000000775,0.730766630537195,0,1,"peptidyl-lysine N6-acetylation","BP"
"GO:0008446",1.00000000000781,0.804645606293161,0,1,"GDP-mannose 4,6-dehydratase activity","MF"
"GO:0036250",1.00000000000788,0.811917825395902,0,1,"peroxisome transport along microtubule","BP"
"GO:0036317",1.00000000000788,0.811917825395902,0,1,"tyrosyl-RNA phosphodiesterase activity","MF"
"GO:0044721",1.00000000000788,0.811917825395902,0,1,"protein import into peroxisome matrix, substrate release","BP"
"GO:0070260",1.00000000000788,0.811917825395902,0,1,"5'-tyrosyl-DNA phosphodiesterase activity","MF"
"GO:0071629",1.00000000000817,0.795967110650199,0,1,"cytoplasm-associated proteasomal ubiquitin-dependent protein catabolic process","BP"
"GO:0038099",1.0000000000082,0.796787866537875,0,1,"nodal receptor complex assembly","BP"
"GO:1900123",1.0000000000082,0.796787866537875,0,1,"regulation of nodal receptor complex assembly","BP"
"GO:1900124",1.0000000000082,0.796787866537875,0,1,"negative regulation of nodal receptor complex assembly","BP"
"GO:0047390",1.00000000000825,0.80597514930611,0,1,"glycerophosphocholine cholinephosphodiesterase activity","MF"
"GO:0004581",1.00000000000844,0.760605808878294,0,1,"dolichyl-phosphate beta-glucosyltransferase activity","MF"
"GO:1990827",1.00000000000846,0.774252680220472,0,1,"deaminase binding","MF"
"GO:0004733",1.00000000000847,0.813754229769936,0,1,"pyridoxamine-phosphate oxidase activity","MF"
"GO:0008614",1.00000000000847,0.813754229769936,0,1,"pyridoxine metabolic process","BP"
"GO:0008615",1.00000000000847,0.813754229769936,0,1,"pyridoxine biosynthetic process","BP"
"GO:0042819",1.00000000000847,0.813754229769936,0,1,"vitamin B6 biosynthetic process","BP"
"GO:0019418",1.00000000000849,0.80273381842337,0,1,"sulfide oxidation","BP"
"GO:0070221",1.00000000000849,0.80273381842337,0,1,"sulfide oxidation, using sulfide:quinone oxidoreductase","BP"
"GO:0070224",1.00000000000849,0.80273381842337,0,1,"sulfide:quinone oxidoreductase activity","MF"
"GO:0004493",1.00000000000855,0.688100476613474,0,1,"methylmalonyl-CoA epimerase activity","MF"
"GO:0046491",1.00000000000855,0.688100476613474,0,1,"L-methylmalonyl-CoA metabolic process","BP"
"GO:0071796",1.00000000000856,0.74389657006488,0,1,"K6-linked polyubiquitin binding","MF"
"GO:0003919",1.00000000000868,0.815531043515578,0,1,"FMN adenylyltransferase activity","MF"
"GO:0006747",1.00000000000868,0.815531043515578,0,1,"FAD biosynthetic process","BP"
"GO:0046443",1.00000000000868,0.815531043515578,0,1,"FAD metabolic process","BP"
"GO:0072388",1.00000000000868,0.815531043515578,0,1,"flavin adenine dinucleotide biosynthetic process","BP"
"GO:0001980",1.00000000000872,0.815637433728945,0,1,"regulation of systemic arterial blood pressure by ischemic conditions","BP"
"GO:0002014",1.00000000000872,0.815637433728945,0,1,"vasoconstriction of artery involved in ischemic response to lowering of systemic arterial blood pressure","BP"
"GO:0002522",1.00000000000876,0.81392627560574,0,1,"leukocyte migration involved in immune response","BP"
"GO:0070042",1.00000000000876,0.81392627560574,0,1,"rRNA (uridine-N3-)-methyltransferase activity","MF"
"GO:0046570",1.00000000000878,0.717612569336995,0,1,"methylthioribulose 1-phosphate dehydratase activity","MF"
"GO:0004912",1.00000000000882,0.780023617231754,0,1,"interleukin-3 receptor activity","MF"
"GO:0019978",1.00000000000882,0.780023617231754,0,1,"interleukin-3 binding","MF"
"GO:0038156",1.00000000000882,0.780023617231754,0,1,"interleukin-3-mediated signaling pathway","BP"
"GO:0060709",1.00000000000887,0.815805724033459,0,1,"glycogen cell differentiation involved in embryonic placenta development","BP"
"GO:0070903",1.0000000000089,0.751889111000105,0,1,"mitochondrial tRNA thio-modification","BP"
"GO:0042007",1.00000000000893,0.78031570838944,0,1,"interleukin-18 binding","MF"
"GO:1904444",1.00000000000893,0.812246132816867,0,1,"regulation of establishment of Sertoli cell barrier","BP"
"GO:1904445",1.00000000000893,0.812246132816867,0,1,"negative regulation of establishment of Sertoli cell barrier","BP"
"GO:0008962",1.00000000000895,0.77159413012234,0,1,"phosphatidylglycerophosphatase activity","MF"
"GO:0000994",1.00000000000896,0.789955172060715,0,1,"RNA polymerase III core binding","MF"
"GO:0070217",1.00000000000896,0.789955172060715,0,1,"transcription factor TFIIIB complex assembly","BP"
"GO:0021972",1.00000000000917,0.812037213383362,0,1,"corticospinal neuron axon guidance through spinal cord","BP"
"GO:0050924",1.00000000000917,0.812037213383362,0,1,"positive regulation of negative chemotaxis","BP"
"GO:0050929",1.00000000000917,0.812037213383362,0,1,"induction of negative chemotaxis","BP"
"GO:0071676",1.00000000000917,0.812037213383362,0,1,"negative regulation of mononuclear cell migration","BP"
"GO:0090260",1.00000000000917,0.812037213383362,0,1,"negative regulation of retinal ganglion cell axon guidance","BP"
"GO:0050080",1.00000000000921,0.81460671257759,0,1,"malonyl-CoA decarboxylase activity","MF"
"GO:2001294",1.00000000000921,0.81460671257759,0,1,"malonyl-CoA catabolic process","BP"
"GO:0004655",1.00000000000924,0.770072949776204,0,1,"porphobilinogen synthase activity","MF"
"GO:0032791",1.00000000000924,0.770072949776204,0,1,"lead ion binding","MF"
"GO:0018454",1.00000000000924,0.719884429139955,0,1,"acetoacetyl-CoA reductase activity","MF"
"GO:0030283",1.00000000000924,0.719884429139955,0,1,"testosterone dehydrogenase [NAD(P)] activity","MF"
"GO:0047015",1.00000000000924,0.719884429139955,0,1,"3-hydroxy-2-methylbutyryl-CoA dehydrogenase activity","MF"
"GO:0001680",1.00000000000924,0.815633159432221,0,1,"tRNA 3'-terminal CCA addition","BP"
"GO:0004810",1.00000000000924,0.815633159432221,0,1,"tRNA adenylyltransferase activity","MF"
"GO:0009022",1.00000000000924,0.815633159432221,0,1,"tRNA nucleotidyltransferase activity","MF"
"GO:0052927",1.00000000000924,0.815633159432221,0,1,"CTP:tRNA cytidylyltransferase activity","MF"
"GO:0052928",1.00000000000924,0.815633159432221,0,1,"CTP:3'-cytidine-tRNA cytidylyltransferase activity","MF"
"GO:0052929",1.00000000000924,0.815633159432221,0,1,"ATP:3'-cytidine-cytidine-tRNA adenylyltransferase activity","MF"
"GO:0048033",1.00000000000925,0.75431393959386,0,1,"heme o metabolic process","BP"
"GO:0048034",1.00000000000925,0.75431393959386,0,1,"heme O biosynthetic process","BP"
"GO:1902292",1.0000000000093,0.737281312609481,0,1,"cell cycle DNA replication initiation","BP"
"GO:1902315",1.0000000000093,0.737281312609481,0,1,"nuclear cell cycle DNA replication initiation","BP"
"GO:1902975",1.0000000000093,0.737281312609481,0,1,"mitotic DNA replication initiation","BP"
"GO:0090133",1.00000000000932,0.732272802193218,0,1,"mesendoderm migration","BP"
"GO:0090134",1.00000000000932,0.732272802193218,0,1,"cell migration involved in mesendoderm migration","BP"
"GO:0000334",1.00000000000943,0.795618494067378,0,1,"3-hydroxyanthranilate 3,4-dioxygenase activity","MF"
"GO:0034354",1.00000000000943,0.795618494067378,0,1,"'de novo' NAD biosynthetic process from tryptophan","BP"
"GO:0003858",1.00000000000943,0.802996647959005,0,1,"3-hydroxybutyrate dehydrogenase activity","MF"
"GO:0033871",1.00000000000943,0.802996647959005,0,1,"[heparan sulfate]-glucosamine 3-sulfotransferase 2 activity","MF"
"GO:0047166",1.00000000000945,0.792495034869155,0,1,"1-alkenylglycerophosphoethanolamine O-acyltransferase activity","MF"
"GO:0086072",1.00000000000948,0.804453552300866,0,1,"AV node cell-bundle of His cell adhesion involved in cell communication","BP"
"GO:0086082",1.00000000000948,0.804453552300866,0,1,"cell adhesive protein binding involved in AV node cell-bundle of His cell communication","MF"
"GO:0032093",1.00000000000965,0.80170318250275,0,1,"SAM domain binding","MF"
"GO:0016824",1.00000000000972,0.736878656122012,0,1,"hydrolase activity, acting on acid halide bonds","MF"
"GO:0018900",1.00000000000972,0.736878656122012,0,1,"dichloromethane metabolic process","BP"
"GO:0019120",1.00000000000972,0.736878656122012,0,1,"hydrolase activity, acting on acid halide bonds, in C-halide compounds","MF"
"GO:0042196",1.00000000000972,0.736878656122012,0,1,"chlorinated hydrocarbon metabolic process","BP"
"GO:0042197",1.00000000000972,0.736878656122012,0,1,"halogenated hydrocarbon metabolic process","BP"
"GO:0047651",1.00000000000972,0.736878656122012,0,1,"alkylhalidase activity","MF"
"GO:1903920",1.00000000000977,0.71675748860789,0,1,"positive regulation of actin filament severing","BP"
"GO:0001621",1.00000000000977,0.815914753209877,0,1,"ADP receptor activity","MF"
"GO:0070453",1.00000000000991,0.714899172166173,0,1,"regulation of heme biosynthetic process","BP"
"GO:1901401",1.00000000000991,0.714899172166173,0,1,"regulation of tetrapyrrole metabolic process","BP"
"GO:1901463",1.00000000000991,0.714899172166173,0,1,"regulation of tetrapyrrole biosynthetic process","BP"
"GO:0047012",1.00000000000997,0.815571372223327,0,1,"sterol-4-alpha-carboxylate 3-dehydrogenase (decarboxylating) activity","MF"
"GO:0004454",1.00000000000998,0.74802938548267,0,1,"ketohexokinase activity","MF"
"GO:0072135",1.00000000001,0.794693652046453,0,1,"kidney mesenchymal cell proliferation","BP"
"GO:0072136",1.00000000001,0.794693652046453,0,1,"metanephric mesenchymal cell proliferation involved in metanephros development","BP"
"GO:0042927",1.00000000001,0.80990510629286,0,1,"siderophore transporter activity","MF"
"GO:0042931",1.00000000001,0.80990510629286,0,1,"enterobactin transporter activity","MF"
"GO:0051232",1.00000000001002,0.815749156119518,0,1,"meiotic spindle elongation","BP"
"GO:0070564",1.00000000001002,0.815749156119518,0,1,"positive regulation of vitamin D receptor signaling pathway","BP"
"GO:1903537",1.00000000001002,0.815749156119518,0,1,"meiotic cell cycle process involved in oocyte maturation","BP"
"GO:1903538",1.00000000001002,0.815749156119518,0,1,"regulation of meiotic cell cycle process involved in oocyte maturation","BP"
"GO:0008783",1.00000000001004,0.780509770678757,0,1,"agmatinase activity","MF"
"GO:0016519",1.00000000001004,0.743635561809613,0,1,"gastric inhibitory peptide receptor activity","MF"
"GO:0038192",1.00000000001004,0.743635561809613,0,1,"gastric inhibitory peptide signaling pathway","BP"
"GO:0060668",1.00000000001009,0.815319354685817,0,1,"regulation of branching involved in salivary gland morphogenesis by extracellular matrix-epithelial cell signaling","BP"
"GO:0032889",1.00000000001017,0.814355558415307,0,1,"regulation of vacuole fusion, non-autophagic","BP"
"GO:0061090",1.00000000001022,0.7880331187158,0,1,"positive regulation of sequestering of zinc ion","BP"
"GO:0071954",1.00000000001025,0.796922486792183,0,1,"chemokine (C-C motif) ligand 11 production","BP"
"GO:0006294",1.00000000001034,0.754930112219673,0,1,"nucleotide-excision repair, preincision complex assembly","BP"
"GO:2001055",1.00000000001058,0.815178350023563,0,1,"positive regulation of mesenchymal cell apoptotic process","BP"
"GO:0008482",1.00000000001082,0.815836817339543,0,1,"sulfite oxidase activity","MF"
"GO:0042128",1.00000000001082,0.815836817339543,0,1,"nitrate assimilation","BP"
"GO:0005053",1.00000000001083,0.783633675398301,0,1,"peroxisome matrix targeting signal-2 binding","MF"
"GO:0070370",1.00000000001086,0.807865287478962,0,1,"cellular heat acclimation","BP"
"GO:0001896",1.00000000001092,0.815858219621341,0,1,"autolysis","BP"
"GO:1990091",1.00000000001092,0.815858219621341,0,1,"sodium-dependent self proteolysis","BP"
"GO:0004850",1.00000000001101,0.752451721871265,0,1,"uridine phosphorylase activity","MF"
"GO:0006218",1.00000000001101,0.752451721871265,0,1,"uridine catabolic process","BP"
"GO:0046108",1.00000000001101,0.752451721871265,0,1,"uridine metabolic process","BP"
"GO:0034722",1.00000000001103,0.772773142149865,0,1,"gamma-glutamyl-peptidase activity","MF"
"GO:0004838",1.00000000001105,0.81591406777353,0,1,"L-tyrosine:2-oxoglutarate aminotransferase activity","MF"
"GO:0070547",1.00000000001105,0.81591406777353,0,1,"L-tyrosine aminotransferase activity","MF"
"GO:2000056",1.00000000001113,0.806322825104872,0,1,"regulation of Wnt signaling pathway involved in digestive tract morphogenesis","BP"
"GO:2000057",1.00000000001113,0.806322825104872,0,1,"negative regulation of Wnt signaling pathway involved in digestive tract morphogenesis","BP"
"GO:0030629",1.00000000001113,0.678544383488793,0,1,"U6 snRNA 3'-end binding","MF"
"GO:0004865",1.00000000001117,0.679592036664575,0,1,"protein serine/threonine phosphatase inhibitor activity","MF"
"GO:0031270",1.00000000001126,0.815930730443749,0,1,"pseudopodium retraction","BP"
"GO:0033328",1.00000000001126,0.815930730443749,0,1,"peroxisome membrane targeting sequence binding","MF"
"GO:0034458",1.00000000001126,0.815930730443749,0,1,"3'-5' RNA helicase activity","MF"
"GO:0035945",1.00000000001126,0.815930730443749,0,1,"mitochondrial ncRNA surveillance","BP"
"GO:0035946",1.00000000001126,0.815930730443749,0,1,"mitochondrial mRNA surveillance","BP"
"GO:0036105",1.00000000001126,0.815930730443749,0,1,"peroxisome membrane class-1 targeting sequence binding","MF"
"GO:0071026",1.00000000001126,0.815930730443749,0,1,"cytoplasmic RNA surveillance","BP"
"GO:1900130",1.00000000001126,0.815930730443749,0,1,"regulation of lipid binding","BP"
"GO:1900131",1.00000000001126,0.815930730443749,0,1,"negative regulation of lipid binding","BP"
"GO:2000827",1.00000000001126,0.815930730443749,0,1,"mitochondrial RNA surveillance","BP"
"GO:1990147",1.00000000001134,0.815541392392672,0,1,"talin binding","MF"
"GO:0004063",1.00000000001135,0.80678768384161,0,1,"aryldialkylphosphatase activity","MF"
"GO:0004902",1.00000000001135,0.80678768384161,0,1,"granulocyte colony-stimulating factor receptor activity","MF"
"GO:0010124",1.00000000001135,0.80678768384161,0,1,"phenylacetate catabolic process","BP"
"GO:0047856",1.00000000001135,0.80678768384161,0,1,"dihydrocoumarin hydrolase activity","MF"
"GO:0051916",1.00000000001135,0.80678768384161,0,1,"granulocyte colony-stimulating factor binding","MF"
"GO:0032976",1.00000000001143,0.737951012169078,0,1,"release of matrix enzymes from mitochondria","BP"
"GO:1990117",1.00000000001143,0.737951012169078,0,1,"B cell receptor apoptotic signaling pathway","BP"
"GO:1902073",1.00000000001146,0.650973429944298,0,1,"positive regulation of hypoxia-inducible factor-1alpha signaling pathway","BP"
"GO:0070573",1.00000000001152,0.813399093752089,0,1,"metallodipeptidase activity","MF"
"GO:2000656",1.00000000001156,0.80492970797871,0,1,"regulation of apolipoprotein binding","BP"
"GO:2000657",1.00000000001156,0.80492970797871,0,1,"negative regulation of apolipoprotein binding","BP"
"GO:0036046",1.00000000001179,0.778146200241734,0,1,"protein demalonylation","BP"
"GO:0036047",1.00000000001179,0.778146200241734,0,1,"peptidyl-lysine demalonylation","BP"
"GO:0036048",1.00000000001179,0.778146200241734,0,1,"protein desuccinylation","BP"
"GO:0036049",1.00000000001179,0.778146200241734,0,1,"peptidyl-lysine desuccinylation","BP"
